Player_id,Position_Code
230377,CAM
230377,CM
193794,ST
264200,CM
264200,CAM
264200,CDM
194846,LB
194846,LM
271916,LM
271916,LW
271916,RM
234298,RB
234298,RM
242503,CM
261195,LM
261195,CAM
261195,LW
243801,CM
243801,CDM
244067,CB
202087,CDM
202087,CM
202087,CB
234870,CAM
234870,RM
234870,ST
234870,CM
256887,RM
256887,CAM
256887,LM
256887,RW
279188,LB
279188,RB
279188,LM
236467,CB
236467,CDM
262581,CDM
262581,CM
262581,CB
207807,LM
207807,LW
207807,RM
274122,CM
274122,CDM
274122,CAM
264175,CM
264175,CDM
264175,CAM
271092,RM
271092,LM
271092,RW
190456,RB
190456,CB
190456,RM
231930,RW
231930,RM
231930,RB
256800,CAM
256800,LM
256800,CM
251954,LM
251954,LW
273459,CAM
273459,CM
246846,CM
246846,RB
246846,CB
246846,CDM
232000,CAM
232000,CM
232000,ST
177569,CM
177569,CDM
251810,ST
205995,CB
205995,LB
205995,LM
256442,CM
256442,CDM
228283,RM
228283,RB
228283,LM
227787,CM
227787,ST
227787,CAM
227787,CDM
236246,CM
236246,LM
236246,CAM
217585,LB
217585,LM
232439,RB
246785,LM
246785,LW
246785,RM
270611,LM
270611,RM
270611,LW
275233,CM
275233,CDM
213795,LB
213795,LM
215334,ST
247599,CDM
247599,CM
198200,CDM
198200,CM
246845,ST
246845,RM
246845,CAM
220739,CAM
220739,LW
220739,CM
276295,ST
276583,LM
276583,LW
276583,RW
236650,ST
236650,RM
236650,RW
207732,ST
261243,RM
261243,RB
245903,CDM
245903,CM
275867,CDM
275867,CM
275867,CB
220600,LB
220600,LM
271289,CM
271289,CDM
271289,LM
240319,CM
240319,CAM
240319,LW
231873,CAM
231873,LM
231873,CM
251842,RW
251842,LW
251842,RM
202695,CB
222153,CAM
222153,LM
222153,LW
222153,CM
226777,ST
192231,RB
192231,RM
192231,RW
238569,RM
238569,RB
238569,RW
248811,RM
248811,CAM
248811,CM
248811,RW
252410,CAM
252410,CM
273663,CM
273663,CAM
273663,CDM
229894,RB
229894,LB
229894,RM
210951,LW
210951,CAM
210951,ST
210951,LM
235029,ST
236316,RB
236316,CB
236316,LB
236316,RM
260138,RB
260138,CDM
260138,RM
266032,LM
266032,LW
226103,LB
226103,LM
202814,RB
202814,LB
202814,LM
260432,CDM
260432,CM
262740,RM
262740,RW
262740,CAM
241244,RB
241244,RM
261478,ST
245357,ST
245357,CAM
245357,RM
245357,CM
267894,CDM
267894,CM
261249,CDM
261249,CM
261249,RM
73617,CM
73617,CAM
192658,RB
192658,RM
229015,LB
229015,LM
263582,RM
263582,LM
263582,RW
242350,CM
242350,CDM
266688,ST
216774,CB
263883,RM
263883,RW
263883,ST
202208,ST
202208,CAM
262383,CM
262383,CDM
262383,LM
255730,CDM
255730,CM
255730,CB
275446,CM
275446,CDM
72975,CM
72975,CDM
215064,ST
248356,LM
248356,LW
248356,ST
254245,CB
254245,RB
254245,RM
186156,RB
186156,CB
186156,RM
231733,CAM
231733,CM
272699,CM
272699,LB
272699,RM
233793,CM
233793,CDM
233793,CAM
264775,CM
264775,CDM
241992,CAM
241992,ST
240211,LM
240211,ST
240211,LW
239956,ST
192342,CAM
192342,LW
192342,LM
192342,CM
79459,CM
79459,CAM
79459,CDM
247143,ST
247143,RW
247143,RM
191856,ST
200820,LB
200820,LM
251769,CDM
251769,CM
279169,CM
279169,CDM
212613,ST
276625,CDM
276625,CM
259478,CDM
259478,CM
215195,RW
215195,CM
215195,CAM
215195,RM
266669,CM
266669,CDM
266669,RM
212153,CDM
212153,CM
236993,RB
236993,LB
236993,RM
213959,LB
213959,LM
255446,LB
255446,LM
245988,CDM
245988,CM
262394,CB
270587,CM
270587,CDM
254210,RB
254210,RM
254210,CB
238095,CB
271378,CM
211228,CM
211228,CDM
279841,RM
279841,CAM
279841,ST
279841,RW
257320,CM
257320,CDM
219177,CM
219177,CAM
219177,CDM
269632,CM
269632,CAM
269632,CDM
269632,ST
215112,ST
252488,RB
252488,LB
252488,RM
241489,CDM
241489,CM
243539,CM
220509,RB
220509,LB
220509,LM
220509,RM
250997,CDM
250997,CM
250997,CB
223355,CDM
223355,CM
204684,LM
204684,ST
204684,CM
204684,LW
269729,CM
269729,CDM
217007,ST
217007,LM
217007,LW
210864,LB
210864,RB
211384,ST
211384,LM
211384,CAM
211384,LW
222399,LB
222399,CB
222399,LM
240331,CM
240331,CAM
242907,RB
242907,RM
268511,ST
225769,CDM
225769,CM
225769,CAM
212205,LM
212205,LW
212205,ST
221168,ST
231923,CM
271135,CM
271135,CDM
204324,LM
204324,RM
204324,RB
204324,LW
77883,RW
77883,CAM
77883,LW
77883,RM
200778,RB
200778,RM
240982,CDM
240982,CM
240982,CB
267607,CAM
267607,LM
267607,RM
267607,CM
78423,CAM
78423,RW
78423,LW
78423,CM
269922,CM
269922,CDM
269922,CAM
243589,LB
243589,CB
252038,CM
252038,RM
252038,CAM
252038,RW
236170,CAM
236170,ST
236170,LM
236170,CM
237453,ST
237453,LM
237453,CAM
246159,RB
246159,LB
246159,RM
234640,RW
234640,RM
247471,ST
247471,CM
247471,CAM
271539,RB
271539,RM
201911,ST
201911,CAM
201911,CM
261312,RM
261312,RB
78788,RM
78788,RB
78788,RW
219848,CB
226766,RW
226766,ST
226766,CAM
226766,RM
224724,CM
224724,RB
224724,LB
224724,CDM
271575,CAM
271575,CM
271575,ST
272604,CM
272604,RM
272604,LM
272604,CAM
198635,LM
198635,RM
198635,ST
198635,LW
228591,RB
228591,RM
264432,LM
264432,LW
256501,CM
256501,CDM
228859,ST
228859,LM
228859,LW
233988,RB
233988,RM
234769,CM
234769,CDM
262968,LB
262968,LM
244800,RB
244800,RM
247368,RB
247368,RM
232526,CB
245598,CDM
245598,CM
245598,CB
261987,CDM
261987,CM
258931,LB
258931,CB
240503,RW
240503,RM
240503,ST
269953,ST
262788,RB
262788,RM
264324,CAM
264324,CM
264324,RM
264324,ST
225931,CAM
225931,CM
225931,LW
235156,RB
235156,CB
248729,RM
248729,RW
233379,LW
233379,LM
243876,CAM
243876,CM
74406,CM
74406,CAM
246959,RM
246959,LB
246959,CAM
246959,RB
211381,CAM
211381,LM
211381,ST
211381,CM
271544,CM
246723,CB
246723,CM
246723,CDM
218066,ST
225237,CM
225237,CDM
225237,CAM
230385,LW
230385,LM
226035,ST
226035,LM
226035,LW
268790,CM
241915,ST
241915,CM
241915,LM
241915,CAM
223740,CDM
223740,CM
222724,RM
222724,RW
229636,ST
229636,CAM
256545,RM
256545,ST
256545,RW
247844,CM
247844,CDM
247844,RB
202048,CB
192071,LM
192071,RM
192071,LW
202316,RB
202316,RM
232271,LM
232271,LB
262480,LM
262480,CM
262480,CAM
262480,LW
256598,CAM
256598,CM
256598,LW
256602,CAM
256602,CM
253810,CDM
253810,CM
248443,CDM
248443,CM
70786,CM
70786,CDM
70786,CAM
72834,CM
72834,CDM
230278,CAM
230278,ST
230278,RM
230278,CM
257164,CM
251790,CM
251790,CAM
263845,CB
263845,RB
263845,RM
213933,RB
246960,CAM
246960,RM
246960,CM
221896,CAM
221896,LM
221896,ST
221896,CM
210386,LM
210386,RM
210386,LW
276946,CM
276946,CDM
260056,CM
260056,LM
261336,LM
261336,RM
261336,LW
248057,CDM
248057,CM
248057,LM
248057,CAM
231942,CM
231942,CDM
210695,CB
210695,LB
210695,LM
251187,CM
251187,CDM
205897,CDM
205897,CM
254537,LB
254537,LM
245341,CAM
245341,CM
245341,CDM
271461,LB
271461,LM
215399,RB
215399,CB
221801,CM
221801,CDM
277618,RB
277618,RM
277618,RW
212602,CB
203138,CDM
203138,CM
253833,CAM
253833,CM
253833,LM
210826,CM
210826,CDM
210826,CAM
205989,CB
205989,CDM
220085,CAM
220085,ST
220085,CM
203733,CDM
203733,CM
203733,CB
272599,LB
272599,LM
210401,CDM
210401,CM
73718,LB
73718,CB
73718,LM
256782,CAM
256782,LM
256782,CM
274448,CM
274448,CDM
260638,CDM
260638,CM
251191,RM
251191,LM
251191,RW
225100,CB
225100,RB
225100,LB
225100,RM
207440,LM
207440,CAM
207440,CM
207440,LW
219259,CM
219259,CDM
258685,ST
258685,RW
258685,CAM
246145,LM
246145,ST
246145,LW
278660,ST
278660,LW
278660,RW
189060,CB
243604,RM
243604,LM
243604,RB
192678,ST
266155,CM
266155,CAM
235754,CAM
235754,LB
235754,CM
73964,CAM
73964,LW
73964,CM
238578,CAM
238578,LM
238578,CM
216072,RB
216072,LB
216072,RM
266253,RB
266253,RM
266253,LB
246809,CDM
246809,CM
70690,RM
70690,CM
70690,RW
252706,RB
252706,RM
225317,ST
278567,RM
278567,LM
278567,LB
278567,RB
244780,LB
244780,LM
239669,RW
239669,RM
181318,CDM
181318,CM
238157,RB
238157,RM
264272,CM
264272,CDM
226130,LB
226130,LM
255590,CDM
255590,CM
271722,RB
271722,RM
246127,CDM
246127,CM
246127,CB
225654,CAM
225654,ST
225654,CM
277902,LB
277902,LM
252861,CDM
252861,CM
252861,CB
243673,CB
243673,CDM
243673,CM
258781,CB
260843,LW
260843,CAM
260843,LM
244723,ST
236532,CB
246263,RB
246263,RM
246263,RW
252936,LM
252936,CAM
252936,RM
252936,LW
262666,LB
262666,LM
262666,RB
261145,RW
261145,RM
261145,LW
219167,CB
239394,RM
239394,RB
239394,RW
211786,ST
211786,LM
211786,LW
211786,CAM
202325,CDM
202325,CM
245340,CAM
245340,LM
245340,LB
245340,CM
258923,CAM
258923,RM
258923,CM
259185,CM
259185,CAM
259185,ST
70289,RB
70289,LB
70289,RM
212626,ST
228782,CDM
228782,CM
240833,ST
237254,ST
222930,CB
222930,CDM
222930,CM
238049,CM
238049,CDM
238049,CAM
264418,CDM
264418,CM
264418,CB
264421,RM
264421,RB
264421,LB
264421,RW
243456,ST
245761,CM
245761,CDM
253953,LW
253953,LM
279064,LB
279064,LM
246301,CM
246301,CDM
228894,RB
228894,RM
221986,LM
221986,LB
221986,LW
231460,CM
231460,CDM
231460,CAM
229163,CM
229163,CDM
229163,CAM
199986,CB
230199,RB
230199,CB
230199,RM
242753,CM
74566,LM
74566,LW
224591,CDM
224591,CM
270674,RB
270674,RM
206171,CDM
206171,CM
211302,ST
230502,ST
230502,CAM
220534,CB
256634,CAM
256634,CM
256634,CDM
261264,CB
215970,LB
215970,LM
215970,LW
248231,CAM
248231,RM
248231,LM
248231,CM
213418,ST
242108,CB
242108,CM
242108,CDM
239553,CM
239553,CAM
239553,CDM
219595,RM
219595,LM
219595,RW
188621,LB
188621,LM
255703,CM
255703,CDM
272602,CAM
272602,ST
272602,RM
272602,CM
277211,ST
225251,LB
225251,LM
197860,RB
197860,RM
266728,ST
261097,LB
261097,CB
229377,CM
229377,CDM
197391,RB
197391,RM
212240,CAM
212240,ST
212240,CM
205365,RM
205365,LM
205365,RW
233023,ST
233023,RW
268375,RB
268375,RW
268375,RM
256097,LB
256097,LM
277869,RB
277869,RM
247668,RM
247668,RW
247668,ST
221306,RM
221306,ST
221306,LM
221306,RW
254075,RM
254075,ST
254075,RW
259205,CM
259205,CAM
259205,RM
240783,ST
251281,CDM
251281,CM
251281,CB
224921,LB
224921,LM
270764,CB
270764,LB
270764,LM
260014,CM
260014,CAM
271541,ST
271541,LW
271541,RW
272566,CM
272566,CDM
268728,LB
268728,LM
227527,ST
250823,CDM
250823,CM
250823,CAM
237256,ST
225996,LB
225996,LM
251603,CAM
251603,CM
251105,ST
240611,CDM
240611,CM
251373,CDM
251373,CM
252146,LB
252146,LM
232708,LB
232708,LM
243491,CM
243491,CAM
243491,LM
70441,CAM
70441,ST
70441,LM
70441,CM
73301,CM
260183,CM
260183,CAM
260183,CDM
247138,ST
247658,CAM
247658,CM
279925,LW
279925,LM
266872,CB
244603,CB
244603,CDM
244603,CM
261244,LM
261244,RM
261244,CM
261244,LW
270465,RW
270465,CAM
270465,RM
231307,LB
231307,LM
245392,CAM
245392,RM
245392,CM
279709,CB
279709,LB
279709,LM
258475,ST
258475,CAM
258475,LW
81326,CM
81326,CDM
76469,CM
76469,CDM
224956,CAM
224956,CM
268753,CM
268753,CAM
220635,CM
233442,RM
233442,LM
233442,RB
233442,RW
236518,RM
236518,LM
236518,ST
236518,RW
215785,ST
215785,CAM
253193,RB
253193,RM
253193,RW
199215,CAM
199215,CM
199215,CDM
254258,LB
254258,LM
260149,CM
260149,CDM
260149,CB
205630,RB
205630,RM
205630,LB
205630,RW
229694,LM
229694,RM
229694,LW
217160,CM
217160,CDM
217160,CAM
267860,CB
267860,LB
275029,CAM
275029,CM
276314,RB
276314,CB
276314,RM
242548,CM
242548,CDM
256127,ST
256127,CAM
256127,LM
260479,CM
260479,RM
260479,CDM
260479,RW
233372,RM
233372,LM
233372,CAM
233372,RW
72137,LM
72137,LB
72137,CM
262607,LB
262607,LM
228047,RM
228047,ST
228047,LM
228047,RW
194769,RW
194769,CAM
194769,RM
263390,CB
263390,LB
263390,LM
253153,LB
253153,LM
257020,ST
257020,RW
257020,LW
257020,CAM
274445,ST
231448,RM
231448,LM
231448,RW
211739,RB
211739,RM
211739,LB
220702,LB
220702,CB
220702,LM
72997,CAM
72997,LW
72997,CM
72997,ST
224301,ST
224301,CAM
268868,RM
268868,RW
268868,LM
251236,RW
251236,RM
251236,LM
74862,CM
74862,CDM
74862,CAM
79991,CB
79991,LB
79991,LM
234875,ST
234875,CAM
257157,ST
257157,CAM
232843,LM
232843,CAM
232843,LW
268439,CDM
268439,CM
238743,ST
238743,LM
238743,LW
237994,LW
237994,CAM
237994,ST
237994,LM
263602,CM
263602,CAM
241842,RB
241842,RM
211395,ST
211395,CAM
211395,CM
238793,CDM
238793,CM
221919,LW
221919,LM
238303,LM
238303,LW
268771,CB
268771,CDM
248587,CM
255500,CDM
255500,CM
255500,CB
223501,LB
223501,LM
252193,ST
252193,RM
252193,RW
199231,RB
199231,CB
199231,RM
225859,CB
263504,CDM
263504,CM
258407,RM
258407,RB
258407,LM
258407,RW
234867,RM
234867,LM
234867,RW
194431,LB
194431,LM
231301,RB
231301,CM
231301,RM
266400,RB
266400,CB
261032,CDM
261032,CM
261032,CAM
262062,CDM
262062,CM
263364,CM
263364,CDM
263364,CAM
231627,ST
231627,CAM
277708,CAM
277708,CM
277708,LM
242640,CM
242640,CAM
242640,CDM
270301,CAM
270301,LW
270301,ST
270301,CM
196318,LM
196318,RM
196318,LW
230368,RB
230368,RM
213498,CDM
213498,CM
224518,CAM
224518,CM
224518,RW
218887,CM
218887,CDM
218887,RB
218887,CAM
212232,ST
262667,CM
262667,CDM
210452,CM
210452,LM
210452,LW
176920,CB
251431,ST
251431,CAM
247336,CM
247336,CDM
256044,LB
256044,LM
230446,CDM
230446,CM
230446,RM
230203,RB
230203,RM
204121,CB
269412,LB
269412,LM
240743,ST
240743,RM
240743,LM
240743,RW
256620,CM
256620,CDM
279918,CM
279918,CDM
272753,CM
272753,CDM
272753,CB
224882,RB
224882,RM
189303,ST
274559,CAM
274559,RW
274559,CM
211594,LB
211594,LM
262551,CM
262551,CDM
262551,CAM
226720,LW
226720,RW
226720,LB
226720,LM
238509,LM
238509,RM
238509,ST
238509,LW
261298,CM
261298,CDM
229073,RB
229073,RM
74207,RB
74207,RM
251633,RM
251633,LM
251633,RW
230912,RM
230912,RB
230912,RW
220172,RB
220172,RM
262414,RM
262414,CAM
262414,CM
262414,RW
251412,ST
236836,ST
247335,ST
230193,RB
230193,RM
271922,CM
271922,CDM
269889,CM
269889,CDM
269889,CAM
276547,RM
276547,LM
276547,RB
276547,RW
255098,LB
255098,LM
271741,CM
271741,CAM
271741,CDM
214661,CM
214661,CDM
212879,ST
212879,LW
212879,CAM
72849,CM
246681,CM
246681,CDM
246681,CAM
262311,RB
234927,LM
234927,LB
252083,ST
252083,RW
252083,RM
252083,CAM
267446,RB
267446,RM
260290,ST
260290,CAM
256199,RM
256199,RW
256970,CAM
256970,RM
256970,CM
230607,RM
230607,RB
230367,RB
230367,RM
244464,LM
244464,LW
244464,RM
224508,CAM
224508,ST
224508,CM
270084,LB
270084,LM
270086,CB
257286,RB
257286,RM
210450,CDM
210450,CM
230456,RW
230456,RM
231485,RB
231485,CB
258880,RB
258880,RM
73288,CAM
73288,CM
228174,CB
75343,LM
75343,CAM
75343,LW
260943,RM
260943,ST
260943,RW
263518,LB
263518,LM
235619,RM
235619,RW
258679,CM
258679,CDM
216698,LM
216698,CM
216698,LW
227706,CDM
227706,CM
253822,CDM
253822,CM
243849,CM
243849,CDM
237198,RM
237198,LM
237198,RW
275343,CM
275343,CAM
275343,LW
237715,ST
242325,CM
242325,CDM
242325,CAM
158625,CB
235949,RM
235949,LM
235949,RW
216497,ST
216497,CAM
236474,RM
236474,ST
236474,CAM
236474,RW
231108,RB
231108,RM
234970,CAM
234970,ST
79331,CM
79331,CAM
198628,ST
264173,ST
264173,RM
264173,LM
264173,CAM
236810,ST
236810,RM
236810,RW
176930,CDM
176930,CM
229184,CM
229184,CDM
230212,CB
230212,LB
272453,ST
272453,LM
272453,CAM
183632,CDM
183632,CM
261456,CM
261456,CDM
261456,CAM
237138,CAM
237138,CM
276066,RM
276066,RW
245097,CM
245097,CDM
260977,CDM
260977,CM
256119,CM
256119,CDM
236413,ST
224661,CM
224661,LB
224661,LM
273577,CAM
273577,CM
273577,LW
208812,LB
208812,LM
228781,CM
228781,CAM
228781,RW
245685,ST
245685,CAM
224213,RB
224213,RM
263133,RM
263133,LM
263133,RW
205548,CM
205548,CAM
255468,CDM
255468,CM
242418,RB
242418,LB
242418,RM
270077,CB
275462,CM
275462,RM
230443,CDM
230443,CM
230443,RM
224049,CB
224305,RB
224305,LB
224305,RM
275763,CM
275763,CAM
189250,ST
69967,ST
69967,LW
69967,RW
69967,LM
273748,ST
251497,CDM
251497,CM
269935,CAM
269935,CM
243315,ST
254585,RM
254585,CM
254585,LM
254585,RW
261769,CB
261769,LB
261769,LM
278159,CAM
278159,CM
233874,CAM
233874,CM
233874,LW
190362,ST
230812,CM
230812,RM
230812,CAM
251560,CM
251560,CDM
256170,CM
256170,CDM
193713,CDM
193713,CM
232119,CB
234941,LB
234941,LM
234941,CB
255700,RB
255700,RM
206558,RM
206558,CAM
206558,LM
206558,RW
276969,CDM
276969,CM
276969,CB
255738,CM
255738,CDM
255738,CAM
232710,RW
232710,LW
232710,CM
232710,RM
80911,RM
80911,LM
80911,RW
246816,CM
246816,RM
246816,CAM
272421,LB
272421,LM
258608,RW
258608,ST
258608,RM
241981,RB
241981,RM
241981,LM
240963,ST
74317,ST
74317,LW
74317,LM
252254,LM
252254,LB
73316,CB
73316,LB
73316,LM
257896,RB
257896,RM
72817,RB
72817,RM
72817,LM
278928,RB
278928,LB
278928,RM
79015,RM
79015,RW
210603,LB
210603,RB
210603,LM
228783,CB
212401,CB
212401,RB
247985,LB
247985,CM
247985,LM
230346,CDM
230346,CM
220620,RB
220620,RM
230357,RB
230357,RM
259569,LM
259569,LB
221428,CM
221428,CDM
221428,CAM
206089,CAM
206089,CM
206089,RW
199435,CB
252960,LW
252960,ST
252960,CAM
252960,LM
73002,CM
73002,CDM
73002,CB
233265,RW
233265,RM
233265,CAM
265788,CDM
265788,CM
265788,CB
246844,LB
246844,LM
263230,ST
237385,CM
237385,CDM
237385,CB
242764,ST
242764,RM
242764,LM
242764,CAM
277594,LM
277594,ST
277594,RM
277594,LW
236634,RB
236634,RM
236634,RW
276070,RB
276070,RM
276070,CM
276070,RW
214650,CB
214650,LB
214650,RB
214650,LM
194964,RM
194964,LW
194964,RW
225956,LM
225956,LW
225956,RM
232871,RB
232871,CB
232871,LB
260779,RM
260779,LM
260779,RW
253102,CAM
253102,LM
253102,CM
269248,LB
269248,LW
269248,LM
268737,CM
268737,CAM
268737,ST
272329,CDM
272329,CM
269258,CDM
269258,CM
276682,CM
276682,CAM
276682,CDM
235744,ST
235744,RM
235744,RW
235755,CB
252162,ST
262148,CM
262148,CDM
234760,LB
234760,LM
234002,CDM
234002,CM
222256,CDM
222256,CM
230483,CAM
230483,RM
230483,LM
230483,CM
248149,LB
248149,CM
248149,CDM
220763,CM
220763,CDM
224361,CM
224361,CDM
252526,RM
252526,CAM
252526,CM
252526,RW
221552,CDM
221552,CM
248688,CAM
248688,RM
248688,LM
248688,CM
278902,CDM
278902,CM
278902,CB
256397,RW
256397,LW
256397,LB
256397,RM
222350,RM
222350,RW
70291,CM
70291,LM
70291,RM
238490,LM
238490,LW
238490,CAM
234399,ST
234399,CAM
221860,CDM
221860,CM
201895,LM
201895,RM
201895,CAM
201895,LW
208330,RW
208330,RM
208330,LM
274133,CM
274133,RM
274133,CAM
279256,CM
279256,CAM
265726,CB
221197,RM
221197,LM
221197,RB
70958,CM
70958,CDM
70958,CAM
246093,ST
246093,CAM
246093,CM
247122,ST
247122,LM
247122,CAM
247122,LW
197971,ST
197971,CAM
196952,LB
196952,LM
226395,CAM
226395,CM
226395,LW
184156,RM
184156,RB
184156,RW
202851,ST
202851,CAM
262260,CM
262260,CAM
262260,RW
222838,RB
222838,RM
242294,CDM
242294,CM
242294,RM
248710,RM
248710,RW
267920,RB
262289,LW
262289,RW
262289,LM
278168,CDM
278168,CM
213152,ST
277672,RB
277672,LB
277672,RM
266673,LM
266673,LW
271542,LB
271542,CB
271542,LM
269513,RM
269513,RB
269513,RW
271306,CM
271306,CDM
206031,ST
238545,LM
238545,ST
238545,CAM
238545,LW
243154,LM
243154,LW
277217,RB
277217,RM
263653,RB
263653,RM
263653,CB
224488,CM
224488,CDM
224488,CAM
224488,CB
276207,CDM
276207,CM
70129,RW
70129,CM
70129,RM
231667,CAM
231667,RM
231667,CM
233465,CDM
233465,CM
233465,RB
245247,RM
245247,RB
245247,CM
245247,RW
262412,CDM
262412,CB
262412,CM
204311,CB
225310,CM
225310,CDM
225310,CAM
236319,CB
236319,CDM
230190,LB
230190,LM
273711,RW
273711,RM
273711,LM
242744,CDM
242744,CM
230461,CAM
230461,LM
230461,CM
215107,RW
215107,RM
215107,LM
242250,ST
242250,CAM
242250,RW
272718,ST
272718,CAM
272718,LW
229456,RB
229456,RM
237140,CM
237140,CDM
230245,LB
230245,LM
273768,CDM
273768,CM
273768,CB
241002,RW
241002,RM
241002,ST
243828,CM
243828,CDM
243828,CAM
215930,CB
220029,CAM
220029,RM
220029,CM
271248,ST
271248,RM
271248,LM
271248,RW
240798,CM
240798,CDM
243898,CM
243898,CDM
243898,LB
211899,ST
211899,CAM
211899,CM
242112,RM
242112,LM
242112,RW
221890,CDM
221890,CM
215245,ST
215245,CAM
274134,RB
274134,RM
230362,RB
230362,RM
250854,RB
250854,RM
275691,CAM
275691,CDM
275691,RM
275691,ST
207877,ST
246789,CM
246789,CDM
270107,RM
270107,ST
270107,RW
255776,CDM
255776,CM
255776,CAM
234276,RM
234276,RW
232232,CDM
232232,CM
232232,CB
271659,CM
271659,CDM
242998,ST
194879,ST
268895,CM
268895,CAM
268895,CDM
235890,CB
232311,RB
232311,RM
251521,LB
251521,RB
251521,LM
240777,CB
233871,CDM
233871,CM
233871,LB
233871,CB
263317,CM
263317,CDM
211098,CAM
211098,CM
211098,RM
234148,CB
234148,RB
213969,LM
213969,RM
213969,LB
213969,LW
212692,RM
212692,RW
244186,LM
244186,LW
273128,ST
255210,CM
255210,CAM
230134,CM
230134,CDM
79109,CM
79109,CAM
256526,CDM
256526,CM
256526,CB
213530,CDM
213530,CM
213530,CB
240156,ST
240156,LM
240156,RM
240156,CAM
264733,CDM
264733,CM
214838,RB
214838,LB
214838,RM
230200,RB
230200,CB
230200,RM
250947,LM
250947,RM
250947,LW
258393,LM
258393,RM
258393,LW
259170,RW
259170,LW
259170,RM
235885,CDM
235885,CM
253052,RB
253052,RM
272776,CM
272776,CAM
186267,RB
186267,LB
186267,RM
252059,CDM
252059,CM
213665,CM
213665,CDM
274616,ST
274616,LW
274616,LM
277704,LB
277704,LM
277704,LW
230857,ST
225748,CAM
225748,LM
225748,CM
274913,LM
274913,RM
274913,LW
279777,RW
279777,LW
279777,CAM
279777,RM
201967,LW
201967,RW
201967,LM
261374,CM
261374,CDM
265999,CM
265999,CDM
74774,CDM
74774,CM
245270,LB
245270,LM
266792,CM
266792,CB
266792,CDM
225600,LB
225600,LM
213331,CB
229504,CM
278661,CB
278661,LB
251532,ST
251532,RM
251532,CAM
238230,LM
238230,CAM
238230,LW
273840,CM
273840,CDM
258230,LB
258230,LM
262840,CM
262840,CAM
73406,LW
73406,CM
73406,RM
73406,LM
266183,ST
266183,RM
266183,RW
259290,CM
259290,CAM
231131,LB
231131,LM
204007,CM
204007,CAM
204007,ST
260082,LB
260082,LM
244224,CDM
244224,CM
244224,CB
270088,LB
270088,LM
266270,LM
266270,CAM
266270,LW
279857,ST
232755,LB
232755,LM
232755,LW
241982,CM
241982,CDM
269638,CM
269638,CDM
265544,LM
265544,RM
265544,LB
193608,CM
193608,CB
193608,CDM
73049,RB
73049,RM
261245,CM
261245,CDM
261245,CB
220291,CB
237204,LM
237204,LB
237204,CAM
255380,CDM
255380,CM
243349,CM
243349,CDM
242596,CB
236712,LB
236712,CB
72876,CM
72876,CDM
74939,CM
74939,CDM
73408,ST
240583,CM
240583,CAM
273616,RW
273616,CAM
273616,LW
273616,RM
259797,CAM
259797,CM
189160,RM
189160,LM
189160,RW
269306,ST
269306,CAM
269306,LM
239360,CB
261155,RB
261155,RM
261155,RW
255272,LW
255272,LM
255272,LB
242041,RB
242041,RM
202107,CM
202107,CDM
202107,CB
260492,LM
260492,LW
260492,RM
270478,LM
270478,LW
270478,CAM
269725,CM
269725,CDM
211365,RM
211365,CM
211365,CAM
211365,RW
216741,CM
216741,CDM
264877,CM
264877,CDM
264877,RB
264877,CAM
263343,CM
263343,CAM
239795,ST
274102,LB
274102,LM
236997,CM
236997,CDM
263397,RM
263397,CAM
263397,ST
263397,RW
232166,CM
232166,CDM
232166,RM
232166,CAM
223979,RW
223979,RM
223979,CAM
276216,CM
276216,CDM
261386,CM
261386,CDM
268313,ST
268313,LW
268313,LM
238882,LM
238882,RM
238882,LW
203575,LB
203575,LM
215103,LM
215103,ST
215103,LW
76627,RW
76627,RM
236633,CAM
236633,LM
236633,RM
236633,CM
276319,CAM
276319,ST
276319,CM
266605,LB
266605,LM
278399,ST
207762,CM
233885,CB
246947,CDM
246947,CM
79560,CM
79560,CDM
247249,ST
233941,CAM
233941,ST
233941,LM
233941,CM
224470,CM
224470,CDM
72669,LM
72669,LB
72669,LW
263654,LB
263654,LM
199146,CM
199146,CDM
199146,LB
264180,CAM
264180,CM
254204,LB
254204,LM
223489,ST
246284,RB
246284,RM
241173,ST
241173,LM
241173,CAM
248342,CB
248342,LB
248342,LM
215323,ST
259869,RB
259869,RM
246310,CM
246310,LB
235047,RM
235047,LM
235047,RW
225844,RW
225844,ST
225844,RM
77644,CM
77644,CB
77644,CDM
74321,CAM
74321,CM
259690,CM
259690,CDM
259690,CB
214641,LB
214641,LM
230513,ST
230513,LM
241042,CDM
241042,CM
243360,CAM
243360,RM
243360,ST
266668,LB
266668,LM
255409,ST
233139,ST
253114,CDM
253114,CM
253114,CB
78784,LB
78784,LM
265412,LM
265412,RM
265412,LW
270534,LB
270534,LM
225734,LM
225734,RM
225734,LW
215020,CAM
215020,LM
215020,RM
215020,CM
167663,CDM
167663,CM
167663,CAM
167663,CB
228863,LW
228863,CAM
228863,LM
245249,CM
245249,CDM
245249,RB
234501,CB
234501,RB
234501,LB
234501,RM
256564,ST
256564,CAM
235088,RB
235088,RM
257118,RM
257118,RW
257118,CAM
254062,CDM
254062,CM
254062,CB
243841,CM
243841,CAM
269964,LM
269964,LW
269964,ST
175254,ST
255913,CM
255913,CDM
255913,CAM
263361,CDM
263361,CM
263361,RB
76739,RM
76739,ST
76739,LM
76739,RW
210377,CAM
210377,CM
210377,ST
